s2_paper_id,title,authors,year,cited_version,citation_count,contexts,intents,doi,arxiv_id,classification,confidence,representative_quote,reason
b8244b4d4b669023886febe914ae35203f94775e,Learning to Predict User-Defined Types,Kevin Jesse; Prem Devanbu; A. Sawant,2023.0,FSE2014,13,"[""To address these concerns, gradual type systems [6], [7] were proposed; they provide developers an attractive balance between static and dynamic typing.""]",[],10.1109/TSE.2022.3178945,,neutral,,,manual
d7a55eea62e629e63f7d3268e072a6c49acaa992,Multithreading Technology Based on Golang Implementation,Chan Gao; Hengxi Lv; Yunzhang Tan,2023.0,FSE2014,3,[],[],10.1109/ACCTCS58815.2023.00116,,no_context,,,No citation context available
1e7d7fbf70220954c34f2bda2d18a57d32f885f5,NICHE: A Curated Dataset of Engineered Machine Learning Projects in Python,Ratnadira Widyasari; Zhou Yang; Ferdian Thung; Sheng Qin Sim; Fiona Wee; Camellia Lok; Jack Phan; Haodi Qi; Constance Tan; Qijin Tay; David Lo,2023.0,CACM2017,13,"[""Number of stars has been used in many previous studies [15], [16] to filter unwanted repositories.""]","[""methodology""]",10.1109/MSR59073.2023.00022,2303.06286,neutral,,,manual
0e41ae9360a962430650d5bb174de223aa8deea5,Navigating the Complexity of Generative AI Adoption in Software Engineering,Daniel Russo,2023.0,FSE2014,188,"[""\u201d Ensuring the reliability and accuracy of generated code is essential for LLM adoption [67].""]","[""background""]",10.1145/3652154,2307.06081,neutral,,,manual
517a4c10716f5f329e33abed7407b40ca67a8917,PTMTorrent: A Dataset for Mining Open-source Pre-trained Model Packages,Wenxin Jiang; Nicholas M. Synovic; Purvish Jajal; Taylor R. Schorlemmer; Arav Tewari; Bhavesh Pareek; G. Thiruvathukal; James C. Davis,2023.0,FSE2014,26,"[""By analogy to traditional software, mining PTM software repositories can help us understand development trends [13\u201315] and usage patterns [16,17].""]","[""methodology""]",10.1109/MSR59073.2023.00021,2303.08934,neutral,,,manual
b427620250eab16fb23f13de88bb4572d8bd63af,Pull Request Decisions Explained: An Empirical Overview,Xunhui Zhang; Yue Yu; Georgios Gousios; Ayushi Rastogi,2023.0,FSE2014,35,"[""566 This metric is similar to the percentage of total variance 567 explained by least squares regression [39] and has been used 568 in prior studies [45]."", "", the percentage of variance explained by each fac- 1204 tor [45], which is similar to the percentage of total 1205 variance explained by least squares regression [39], the 1206 standardized coefficient [70], and the change in logistic 1207 pseudo partial correlation [71].""]","[""background"", ""result""]",10.1109/TSE.2022.3165056,,neutral,,,manual
e0a3df1243b8b3c1c91e8d9d95c59ee2137492eb,RUSPATCH: Towards Timely and Effectively Patching Rust Applications,Yufei Wu; Baojian Hua,2023.0,FSE2014,0,"[""For better benchmark representativeness, we choose real-world Rust projects that: 1) have 1,000+ stars, which indicates popularity\u2014a criterion used in prior work [91]; 2) are frequently updated and maintained; 3) are cloud service related; and 4) contain unsafe code.""]","[""methodology""]",10.1109/QRS60937.2023.00057,,neutral,,,manual
e77d4cdc8e2d3f1aea84aafcf427a19d1fdef04c,Shrinking the Inductive Programming Search Space with Instruction Subsets,Edward McDaid; S. McDaid,2023.0,FSE2014,3,"[""GitHub (Microsoft, 2022) was identified as a suitable source of software and it has been used in the past for similar analyses of code (Ray et. al., 2014).""]","[""methodology""]",10.48550/arXiv.2302.05226,2302.05226,neutral,,,manual
98ad5ee6c129d0ae93c72c28b8f625b65282bb95,Test Flakiness Across Programming Languages,Keila Costa; Ronivaldo Ferreira; G. Pinto; Marcelo d’Amorim; Breno Miranda,2023.0,FSE2014,16,"[""Ray et al. [64] conducted a popular study relating programming languages and code quality, including bug proneness.""]","[""background""]",10.1109/TSE.2022.3208864,,hedged,,,manual
fbf2cfa9fb4af4823aea3ed41c4cfb18fd9f5345,Towards Causal Analysis of Empirical Software Engineering Data: The Impact of Programming Languages on Coding Competitions,Carlo A. Furia; R. Torkar; R. Feldt,2023.0,FSE2014,14,"[""\u2019s study of \u201ccode quality\u201d in GitHub projects [46] also failed to find strong associations between programming languages and presence of bugs, concluding that, while \u201csome languages have a greater association with defects than other languages [."", ""\u2019s critical reanalysis of [46] suggested to further \u201creduce the number of languages with an association with defects\u201d and found that \u201cthe practical effect size is exceedingly small\u201d [6]."", ""Repository data, obtained by mining GitHub or other artifact repositories (such as the Code Jam contest data we analyze in this paper), offer plenty of information, which can support large-scale studies [46; 36]; the flip-side is that the data may be noisy, or too heterogeneous to discern robust, general trends within it."", ""This evergreen topic featured in countless empirical studies \u2014including some recent hot-button work [46; 6; 14]\u2014usually analyzing observational data by purely statistical means.""]","[""methodology"", ""background""]",10.1145/3611667,2301.07524,critical,,,manual
0bc844245ec79ea9d036add3474504d45ef9944d,Towards a Large-Scale Empirical Study of Python Static Type Annotations,Xinrong Lin; Baojian Hua; Yang Wang; Zhizhong Pan,2023.0,FSE2014,2,"[""Although dynamic typing offers development \ufb02exibility, prior studies [4] [5] [6] [7], unfortunately, have demonstrated that dynamic typing may lead to potential and subtle type-related issues, which may have negative impacts on development productivity, code usability, and quality.""]","[""background""]",10.1109/SANER56733.2023.00046,,causal,,,manual
3f6382ed7bed7bf84c8e30e959bff04c34c9b434,Understanding Bugs in Multi-Language Deep Learning Frameworks,Zengyang Li; Sicheng Wang; Wenshuo Wang; Peng Liang; Ran Mo; Bing Li,2023.0,FSE2014,7,"[""The reason we used GitHub projects is that most of DLFs are open source on GitHub."", ""Islam et al. obtained five types of bugs (e.g., API bugs and structural bugs) in the DLFs through 2716 Stack Overflow posts and 500 bug-fixing commits from GitHub [8]."", ""2) Data Collection Procedure: To collect the data items in Table I, we developed a dedicated tool based on GitHub GraphQL APIs to extract the required data from the repository of each DLF on GitHub."", ""found a correlation between 11 PLs and software quality in 729 projects hosted on GitHub [19]."", ""Ray et al. found a correlation between 11 PLs and software quality in 729 projects hosted on GitHub [19]."", ""In this paper, we investigated the bugs in DLFs. Specifically, we conducted an empirical study on the bugs and their corresponding fixes in three popular DLFs, namely MXNet [13], PyTorch [14] and TensorFlow [15] on GitHub."", ""In this study, we only investigated DLFs hosted on GitHub.""]","[""background""]",10.1109/ICPC58990.2023.00047,2303.02695,neutral,,,manual
86a23dbe8fa0ab493b354595b3ff76785376eb47,Understanding Resolution of Multi-Language Bugs: An Empirical Study on Apache Projects,Zengyang Li; Wenshuo Wang; Sicheng Wang; Peng Liang; Ran Mo,2023.0,FSE2014,7,"[""and reuse existing code and libraries to meet various quality requirements and to improve software development efficiency [3], [4], [5], [6], [7], [8].""]","[""background""]",10.1109/ESEM56168.2023.10304793,2307.0197,neutral,,,manual
e6e61335060c613a08014346c626b52ec7564c71,User Profiling and Vulnerability Introduction Prediction in Social Coding Repositories: A Dynamic Graph Embedding Approach: Vulnerability Introduction Prediction in Social Coding Repositories,Agrim Sachdeva; Ben Lazarine; Hongyi Zhu; Sagar Samtani,2023.0,FSE2014,1,[],[],10.1145/3607505.3607512,,no_context,,,No citation context available
97501428fc1b32604db5e1bc6b1f44ac9ffb2419,An Empirical Study on Bugs in Rust Programming Language,Sijie Yu; Ziyuan Wang,2024.0,CACM2017,2,[],[],10.1109/QRS62785.2024.00037,,no_context,,,No citation context available
911b8bfa440c819cecbdcc232498c815beeac1f2,An Empirical Study on the Relation Between Programming Languages and the Emergence of Community Smells,Giusy Annunziata; Carmine Ferrara; Stefano Lambiase; Fabio Palomba; Gemma Catolino; F. Ferrucci; A. Lucia,2024.0,CACM2017,0,[],[],10.1109/SEAA64295.2024.00049,,no_context,,,No citation context available
0e4f65f518cb198d4a590854c34cf567b19bdde7,An exploratory study on just-in-time multi-programming-language bug prediction,Zeng-jun Li; Jiabao Ji; Peng Liang; Ran Mo; Hui Liu,2024.0,FSE2014,4,"[""We obtain raw data from JIRA and GitHub, utilizing the Pydriller tool to extract required metrics."", ""Step 2 : Cloned the repository of the project from the master branch on GitHub to our local environment."", ""Li et al. explored whether MPL code construction holds significant security implications and genuine security consequences through a large-scale study of popular MPL projects and their evolutionary histories on GitHub (Li et al., 2022a)."", ""Berger et al. (Berger et al., 2019) conducted repeated experiments of the study of Ray et al. (Ray et al., 2014) and reduced the number of defect-related PLs down from 11 to only 4."", ""Ray et al. studied the impact of PLs on software quality with a large dataset of 729 OSS projects in 17 PLs collected from GitHub (Ray et al., 2014)."", ""PyDriller was chosen for mining information from GitHub repositories due to its significant advantages with relatively low complexity for mining Git repositories (Spadini et al., 2018)."", ""Step 3 : Extracted commit information from the GitHub repository of the project.""]","[""background""]",10.1016/j.infsof.2024.107524,2407.10906,neutral,,,manual
4b91da45427049639b852c2f52e0f39eed3c5d06,BLAZE: Cross-Language and Cross-Project Bug Localization via Dynamic Chunking and Hard Example Learning,Partha Chakraborty; Mahmoud Alfadel; M. Nagappan,2024.0,FSE2014,10,"[""BLAZE localizes bugs at the \ufb01le level, narrowing the search space for faster bug localization and seamless integration with version control systems [24], [25].""]",[],10.1109/TSE.2025.3579574,2407.17631,neutral,,,manual
d739b611185f134de83d152710367c02d79a5412,Beyond Dependencies: The Role of Copy-Based Reuse in Open Source Software Development,Mahmoud Jahanshahi; David Reid; Audris Mockus,2024.0,FSE2014,5,"[""These numbers are not estimates but the actual numbers calculated over the complete dataset.""]",[],10.1145/3715907,2409.0483,neutral,,,manual
e69aa1a42b36003e1d9ce2c73179339f96699bc6,Characterizing Information Shared by Participants to Coding Challenges: The Case of Advent of Code,Francesco Cauteruccio; Enrico Corradini; L. Virgili,2024.0,FSE2014,0,"[""The work in (Ray et al. 2014) focuses on programming languages and code quality in GitHub."", ""More in detail, several empirical analyses have been presented regarding this aspect (Meyerovich and Rabkin 2013; Ray et al. 2014; Bissyand\u00b4e et al. 2013).""]",[],10.48550/arXiv.2412.02290,2412.0229,neutral,,,manual
e9e7e953287df4f68d302172061a6ef050af3cdf,Compilation Quotient (CQ): A Metric for the Compilation Hardness of Programming Languages,V. Szabó; Dominik Winterer; Zhendong Su,2024.0,FSE2014,1,[],[],10.48550/arXiv.2406.04778,2406.04778,no_context,,,No citation context available
8b5026bb1c9af5ffb1ce34241d073a0d570d0919,Demystifying and Detecting Misuses of Deep Learning APIs,Moshi Wei; Nima Shiri Harzevili; Yuekai Huang; Jinqiu Yang; Junjie Wang; Song Wang,2024.0,FSE2014,29,"[""We set the context length similar to existing GitHub historical commit studies [29, 38, 46], which is 4 lines both above and below the API usage instance.""]","[""methodology""]",10.1145/3597503.3639177,,neutral,,,manual
12024e02fa766ae398f2669ca02414a91bc5274f,Design smells in multi-language systems and bug-proneness: a survival analysis,Mouna Abidi; Md Saidur Rahman; Moses Openja; F. Khomh,2024.0,FSE2014,0,"[""Indeed, studies report that multi-language development increases the cognitive overhead of code [33,52,63]."", ""Similar to previous work [33,63], we found that programming errors is the largest category of bugs related to multi-language smelly files (40.42"", ""The assigned topics names and categories is inspired from the categorization proposed by Ray et al. [63] and also driven from rationale of the bug-fixing commit messages and the keywords."", ""We extend the bug categorization proposed by Ray et al. [63] to include bugs related to multi-language smelly files."", ""Previous studies that investigated the types of bugs in multi-language systems also reported that programming errors and memory issues are among the most common types of bugs [33,63].""]",[],10.1007/s10664-024-10476-2,,neutral,,,manual
6bb8aee74cf8523c4f9b2e16585c78311122ac5a,Empirical Analysis of Pull Requests for Google Summer of Code,Saheed A. Popoola,2024.0,FSE2014,2,"[""These three research questions aims to deepen our understanding of interns\u2019 contributions to open-source projects and discuss the implications of the findings for software engineering education.""]",[],10.1145/3769694.3771151,2412.1312,neutral,,,manual
45e81066ef60a6c52b640056116605e9af63f8b5,Fine-tuning BERT for Intelligent Software System Fault Classification,Yujia Li; Canwei Shi; Zhiyu Duan; Fang Liu; Minghao Yang,2024.0,FSE2014,2,"[""[ 9][10] Deeplearningmodels have shown promise in automating fault classi\ufb01cation and have achieved good performance on classifying faults into prede\ufb01ned taxonomy categories.""]","[""background""]",10.1109/QRS-C63300.2024.00116,,neutral,,,manual
570f31168ab3bcc897eababc119f5ac664ab8cf5,Focused: An Approach to Framework-Oriented Cross-Language Link Specification and Detection,Ailun Yu; Yifan Shi; Bo Shen; Wei Zhang; Haiyan Zhao; Guangtai Liang; Tianyong Wu; Zhi Jin,2024.0,FSE2014,0,[],[],10.1109/ICSME58944.2024.00020,,no_context,,,No citation context available
b6914ae1e2e7efad773b65c195eac8eaafede91f,Free open source communities sustainability: Does it make a difference in software quality?,Adam Alami; Raúl Pardo; Johan Linåker,2024.0,FSE2014,8,[],[],10.1007/s10664-024-10529-6,2402.06916,no_context,,,No citation context available
54720e34be71982c1bcdc2ba4e1300fbd1b9a168,Function+Data Flow: A Framework to Specify Machine Learning Pipelines for Digital Twinning,Eduardo de Conto; B. Genest; A. Easwaran,2024.0,FSE2014,1,[],[],10.1145/3664646.3664759,2406.1967,no_context,,,No citation context available
c57017f5df871714a02a8e765f285dfee4c0edb4,Generating Python Type Annotations from Type Inference: How Far Are We?,Yimeng Guo; Zhifei Chen; Lin Chen; Wenjie Xu; Yanhui Li; Yuming Zhou; Baowen Xu,2024.0,FSE2014,6,"[""However, dynamically typed programming languages cannot enjoy the benefits of static typing [13, 15, 46], such as early bug detection, fixing type errors, and the understandability of software systems.""]","[""background""]",10.1145/3652153,,causal,,,manual
c9ad208d5f7dec7fe094e3903ca7abb4460999d0,Impact of methodological choices on the analysis of code metrics and maintenance,Syed Ishtiaque Ahmad; Shaiful Chowdhury; Reid Holmes,2024.0,FSE2014,3,"[""We only selected Java projects as the number of bugs and metrics values varies according to the programming language used [94, 95].""]",[],10.1016/j.jss.2024.112263,,hedged,,,manual
cb1ea0b1bfaee5c6594958c04e19278b1d66457c,Indentation and reading time: a randomized control trial on the differences between generated indented and non-indented if-statements,Stefan Hanenberg; Johannes Morzeck; Volker Gruhn,2024.0,both,1,"[""\u2026measureable effects on developers \u2013 at least there are indicators that some languages have a stronger tendency towards error-proneness than others (see Ray et al. 2014, 2017; Berger et al.2019) which could be an indicator for differences in comprehensibility of code written in different languages.""]",[],10.1007/s10664-024-10531-y,,hedged,,,manual
80ab9c24f40bcf75edbe1b629b29031eff957cd5,Integrated Visual Software Analytics on the GitHub Platform,Willy Scheibel; Jasper Blum; Franziska Lauterbach; D. Atzberger; Jürgen Döllner,2024.0,FSE2014,6,"[""Extrapolating from this, large-scale evaluations of source code metrics can profit from already computed metrics within each repository through our approach [62].""]","[""background""]",10.3390/computers13020033,,neutral,,,manual
52b0498ca435e75f2c6e8d8a23c84e033ca458b1,Learning to Detect and Localize Multilingual Bugs,Haoran Yang; Yu Nong; Tao Zhang; Xiapu Luo; Haipeng Cai,2024.0,CACM2017,16,[],[],10.1145/3660804,,no_context,,,No citation context available
25f6eb1dfc10fb3e75b94ef314ed6840fff654da,LineBreaker: Finding Token-Inconsistency Bugs with Large Language Models,Hongbo Chen; Yifan Zhang; Xing Han; Tianhao Mao; Huanyao Rong; Yuheng Zhang; XiaoFeng Wang; Luyi Xing; Xun Chen; Hang Zhang,2024.0,FSE2014,3,"[""A potential explanation is that C language induces fewer defects than Python [54], making masked tokens more predictable.""]",[],10.1109/ASE63991.2025.00079,2405.01668,causal,,,manual
d04240725ec27eee76f64afe0663a2d49d0b1d0d,More equal than others? Parity in developer interaction and its relation to bug resolution time,Reshma Roychoudhuri; Subhajit Datta; S. Majumder,2024.0,CACM2017,0,"[""Many researchers have looked into factors that impact bug resolution time [5, 6], and explored strategies to reduce the time taken to resolve a bug [7, 8].""]",[],10.1007/s11334-024-00576-z,,neutral,,,manual
90cb65a7708cf94e75ce6b48c000ba3e2bfa2ab7,"Multi-Language Software Development: Issues, Challenges, and Solutions",Haoran Yang; Yu Nong; Shaowei Wang; Haipeng Cai,2024.0,FSE2014,19,"[""The bene\ufb01ts of multilingual development are clear, as developers can leverage the strengths of different languages to increase productivity and \ufb02exibility [1], [2], [8], [11], [12], [13], [14].""]","[""background""]",10.1109/TSE.2024.3358258,,neutral,,,manual
a3db66d15ace92c27e7920c684190c184fcd5bce,Multi-language Software Development in the LLM Era: Insights from Practitioners’ Conversations with ChatGPT,Lucas Aguiar; Matheus Paixão; R. Carmo; Edson Soares; Ant´onio Leal; Matheus Freitas; Eliakim Gama,2024.0,FSE2014,7,"[""Utilising multiple programming languages in large-scale software development has been a predominant practice for years [12, 15, 21]."", ""These findings not only reinforce MLSD as a predominant practice in software development [12, 15, 21] but also indicate how LLMs will likely be assisting this practice in the future."", ""MLSD has been a predominant practice for years [12, 15, 21].""]",[],10.1145/3674805.3690755,,neutral,,,manual
3df531246d130ed2a4f5d3101b075c5083603c7e,Predictive Reranking using Code Smells for Information Retrieval Fault Localization,Thomas Hirsch; Birgit Hofer,2024.0,FSE2014,1,"[""\u2026are applied to textual bug reports to automate 2024 EEE 22nd W o to aid scienti\ufb01c experiments, e.g., automated labeling [4] automated severity classi\ufb01cation [5], automated security issue classi\ufb01cation [6], automated orthogonal defect classi\ufb01cation [7], and root cause classi\ufb01cation [6], [8]."", ""\u2026of bug reports for bug localization NLP and ML techniques have been applied to bug reports to approaches extracting root cause or fault type information as they are related the closest to our work: Ray et al. [8] classi\ufb01ed spanning multiple programming languages using Support Vector Machines (SVM).""]","[""methodology""]",10.1109/SAMI60510.2024.10432857,,neutral,,,manual
b8c7e527a6bc60ac891049d6bbe49acb097fefd6,Privacy-Respecting Type Error Telemetry at Scale,Ben Greenman; A. Jeffrey; S. Krishnamurthi; Mitesh Shah,2024.0,FSE2014,2,"[""Much work [27, 42] on the benefits of static types focuses on small case studies [24, 64, 67], interviews [12, 13, 22], or static corpuses [4, 54].""]",[],10.22152/programming-journal.org/2024/8/12,2403.02409,neutral,,,manual
81d62e143360449757ed46eb56e4e84032a69611,Programming languages ranking based on energy measurements,Alberto Gordillo; Coral Calero; M. A. Moraga; Félix García; João Paulo Almeida Fernandes; Rui Abreu; João Saraiva,2024.0,FSE2014,9,"[""In (Ray et al., 2014), it is examined how different programming languages and compiler optimization flags affect energy consumption."", ""\u20262, the choice of a suitable programming language (or a set of them) for a software project is, therefore, an important decision that impacts critical aspects such as development productivity and the overall quality of the final product (Bhattacharya & Neamtiu, 2011; Muna, 2022; Ray et al., 2014).""]",[],10.1007/s11219-024-09690-4,,causal,,,manual
64450e381a30c53d38bb6e9d5734094c8a251b22,Risky Dynamic Typing-related Practices in Python: An Empirical Study,Zhifei Chen; Lin Chen; Yibiao Yang; Qiong Feng; Xuansong Li; Wei Song,2024.0,FSE2014,5,"[""In spite of great flexibility of Python\u2019s dynamic typing discipline, recent researches discovered that the dynamic type system also shows its weakness, e.g., it reduces development productivity [ 34 ], code usability [ 36 ], and code quality [ 25 , 41 , 54 , 61 ]."", ""Multiple studies compared dynamic type systems and static type systems along different dimensions, including development productivity [ 28 , 34 , 58 ], code usability [ 36 ], and code quality [ 16 , 25 , 54 ]."", ""Several previous studies have also found the weakness of dynamic type systems in code quality [ 25 , 54 ]."", ""Ray et al. [ 54 ] also studied the effects of language features on software quality and got a similar conclusion.""]",[],10.1145/3649593,,causal,,,manual
54618545a91ce7bdc2d18977a55441c3c1abdfb2,State Reconciliation Defects in Infrastructure as Code,Md. Mahadi Hassan; John Salvador; Shubhra (Santu) Karmaker; Akond Rahman,2024.0,FSE2014,12,"[""We use the following keywords similar to prior work [Rahman et al. 2020; Ray et al. 2014]: \u2018bug\u2019, \u2018defect\u2019, \u2018error\u2019, \u2018fault\u2019, \u2018fix\u2019, \u2018flaw\u2019, \u2018incorrect\u2019, \u2018issue\u2019, and \u2018mistake\u2019.""]",[],10.1145/3660790,,neutral,,,manual
9be402035317d320f468bfe9dc43898c25ca1dfd,Terraform and AWS CDK: A Comparative Analysis of Infrastructure Management Tools,João Frois; Lucas Padrão; Johnatan Oliveira; Laerte Xavier; C. Tavares,2024.0,FSE2014,1,[],[],10.5753/sbes.2024.3577,,no_context,,,No citation context available
6df9a1e6251df090aaebad9ab2585c688a7092e2,The downside of functional constructs: a quantitative and qualitative analysis of their fix-inducing effects,Fiorella Zampetti; Cyrine Zid; G. Antoniol; M. D. Penta,2024.0,FSE2014,1,"[""Ray et al. (2014) were the \ufb01rst to study the effect of language features, e.g., static versus dynamic typing and programming language paradigm, on software quality.""]",[],10.1007/s10664-024-10568-z,,causal,,,manual
c8fd02cac5a79f542971ce9c04ee20eff9fa216f,Typed and Confused: Studying the Unexpected Dangers of Gradual Typing,Dominic Troppmann; Aurore Fass; C. Staicu,2024.0,FSE2014,2,"[""The primary benefit of static typing is that it effectively reduces the number of bugs in a program [17, 40, 45]."", ""Ray et al. [45] study how the choice of programming language affects software quality and find that statically typed code, i.e., code with type annotations, is less defect-prone than dynamically typed code.""]",[],10.1145/3691620.3695549,,causal,,,manual
0f0e0c20bf18b9edd42569dc8e13ad0af41db5c6,Uncovering Determinants of Code Quality in Education via Static Code Analysis,Danilo Nikolić; Darko Stefanović; Miroslav Nikolić; D. Dakić; Miroslav Stefanović; Sara Koprivica,2024.0,FSE2014,2,"[""Depending on the technology chosen for software development, different types of irregularities in the code may occur more frequently, significantly impacting software quality [21]."", ""Research [21] shows that the choice of software technologies can significantly impact the quality of the source code."", ""Thus, study [19] discusses the factor of team and individual projects, then study [21] highlights the factor of technology choice, followed by [16] the use of static code analysis tools during project work, as well as the teaching mode [24].""]",[],10.1109/ACCESS.2024.3426299,,causal,,,manual
c5b4df2f4ba3450eb3f975001cf791b655cf36a1,What Do Developers Feel About Fast-Growing Programming Languages? An Exploratory Study,Jahnavi Kumar; Sridhar Chimalakonda,2024.0,FSE2014,2,[],[],10.1145/3643916.3644422,,no_context,,,No citation context available
20008e535e83c0f3a475fc3d0f27cd9f361f9e02,What Makes a Good TODO Comment?,Haoye Wang; Zhipeng Gao; Tingting Bi; John C. Grundy; Xinyu Wang; Minghui Wu; Xiaohu Yang,2024.0,FSE2014,7,"[""Different programming languages may result in language specific content within some code comments, and different programming languages may have different impacts on code quality [2, 48].""]",[],10.1145/3664811,2503.15277,neutral,,,manual
749776dabd96b22aa7553f4360b6c39bc012af7f,What can we learn from quality assurance badges in open-source software?,Feng Li; Yiling Lou; Xin Tan; Zhenpeng Chen; Jinhao Dong; Yang Li; Xuanzhi Wang; Dan Hao; Lu Zhang,2024.0,FSE2014,2,"[""To mitigate this threat, we select a substantial number of top-popular projects (i.e., top-10,000) like previous work [16,20,30] for 10 popular programming languages, based on which we believe this study can provide practical findings for the community."", ""Because many other key features may have correlations with our metrics, following previous studies [16, 19,20], we include the following variables as control variables: Lines of code (LOC), Number of commits, Number of issues, Number of contributors, and Age."", ""Moreover, we consider multiple variables as control variables [16,19,20] to avoid the impact of unobserved variables."", ""Because there are many other key features that may have correlations with our metrics, following previous studies [16,19,20], we include the following variables as control variables: lines of code (LOC), number of commits, number of issues, number of contributors, and age.""]",[],10.1007/s11432-022-3611-3,,neutral,,,manual
7304deef060f6311e300cec61658206b7a88f941,"Would ChatGPT-facilitated programming mode impact college students’ programming behaviors, performances, and perceptions? An empirical study",Dan Sun; Azzeddine Boudouaia; Chengcong Zhu; Yan Li,2024.0,FSE2014,133,"[""Ray et al. (2014) commonly portray conventional programming resources, such as programming environments, programming languages, libraries, and associated components, as requiring programming expertise and often focusing on a single language.""]","[""background""]",10.1186/s41239-024-00446-5,,neutral,,,manual
69df5f4247c014134d533b42f1c8b449aac58305,50 Years of Programming Language Evolution through the Software Heritage looking glass,Adèle Desmazières; R. D. Cosmo; V. Lorentz,2025.0,FSE2014,1,"[""Ray et al. [9] examined the effect of programming languages on code quality using over 700 GitHub projects.""]",[],10.1109/MSR66628.2025.00068,,causal,,,manual
69fb970b8df0e6da1fd2a21b188608566f749e30,"A Comprehensive Review of LLMs: Architecture, Performance, and Applications",Yücel Yılmaz; Muhammed Maruf Öztürk; Valentina Nejković,2025.0,FSE2014,0,"[""\u2026are being developed for various purposes such as code generation [10], [11], code completion, adding explanations to code [12], error detection [13], providing improved practical suggestions for code developers [14], or detecting code smells [15] and code comment smells [16] performed by\u2026""]",[],10.1109/IcETRAN66854.2025.11114289,,neutral,,,manual
d279e17ecaf893d6833445c8f0503ac23c37f0f1,A Controlled Experiment on the Effect of Ownership Rules and Mutability on Localizing Errors in Rust in Comparison to Java,Lukas Poos; Stefan Hanenberg; Stefan Gries; Volker Gruhn,2025.0,FSE2014,0,"[""\u2026not explicitly define the type of the variables in each candidate function), and we are aware that type information influence the readability of the code (see, for example, (Gannon, 1977; Prechelt and Tichy, 1998; Endrikat et al., 2014; Fischer and Hanenberg, 2015; Ray et al., 2017) among others).""]",[],10.5220/0013647500003964,,causal,,,manual
d00753b552927e3c994184c7517ddb563661e6c4,"A Generative Artificial Intelligence (AI)-Based Human-Computer Collaborative Programming Learning Method to Improve Computational Thinking, Learning Attitudes, and Learning Achievement",Gang Zhao; Lijun Yang; Biling Hu; Jing Wang,2025.0,FSE2014,11,"[""Different with conventional programming tools that rely on the use of a particular programming language or syntax for learners to interact with them (Ray et al., 2014), generative AI is capable of communicating with students in a form of natural language to comprehend and respond to their requests\u2026""]",[],10.1177/07356331251336154,,neutral,,,manual
c19a60ad84f0fc1ed199f699ac9bc31b36f3de80,A Large-Scale Study on the Development and Issues of Multi-Agent AI Systems,Daniel Liu; Krishna Upadhyay; Vinaik Chhetri; A. Siddique; Umar Farooq,2025.0,FSE2014,1,"[""A study on language adoption trends [19] have shown how ecosystem choices in\ufb02uence code quality.""]",[],10.1109/BigData66926.2025.11402104,2601.07136,causal,,,manual
9219369c3f9137bb558a04b3ef0f59d20c6b9742,A Retrospective on Mining Version Histories to Guide Software Changes,Thomas Zimmermann; P. Weißgerber; Stephan Diehl; Andreas Zeller,2025.0,FSE2014,0,"[""Examples of this type of research are assessing the impact of goto statements [31] and how programming languages affect software quality [32].""]",[],10.1109/TSE.2025.3533559,,causal,,,manual
24f17b02d639386c3810538bbfbf08b3d95b2696,A case study on the transformative potential of AI in software engineering on LeetCode and ChatGPT,Manuel Merkel; Jens Dörpinghaus,2025.0,FSE2014,3,"[""Nevertheless, the study by Ray et al. [36] has made an important contribution to the field of mining software repositories."", ""To illustrate, Ray et al. [36] conducted an analysis of 729 projects in 2014, gathering and examining data on the project history, project size, and team size across 17 distinct programming languages."", ""In addition to the general information on the characteristics of the projects that contained generated code and on the characteristics of the generated code itself, the history of the generated code was also examined and analysed using, among others, the methods provided by Ray et al. [36].""]",[],10.48550/arXiv.2501.03639,2501.03639,neutral,,,manual
853370f83f3c35aeda0baadc1ebfbb13e8ef2674,Adoção de Boas Práticas e Integração Contínua em Repositórios GitHub com Linguagens Funcionais,Rullian Andriel Pianca; J. Coelho,2025.0,FSE2014,0,[],[],10.5753/se4fp.2025.13581,,no_context,,,No citation context available
ae83464be27440fce830f1a9ecd5cb611eb70c46,Aged to Perfection? Analyzing the Impact of Years of Experience on Code Quality,Jefferson G. M. Lopes; Johnatan Oliveira; Eduardo Figueiredo,2025.0,FSE2014,0,"[""On the other hand, languages that promote rapid prototyping may facilitate faster development cycles but can potentially lead to lower code quality in terms of long-term maintainability and scalability [36]."", ""We selected SonarQube due to its widespread use in industry and academia for analyzing software quality [3, 36], and its classification of code issues aligns with key attributes of the ISO/IEC 25010 [2] software quality framework.""]",[],10.5753/sbes.2025.9688,,causal,,,manual
7c166938b619450d68e9f0ba39f66c595fb988b2,An Empirical Analysis of ESLint Information Components and Their Interactions in LLM-based Program Repair,S. Kang; Jinseok Heo; Eunseok Lee,2025.0,FSE2014,0,"[""In JavaScript projects alone, ESLint detects an average of 15-50 violations per 1,000 lines of code [13], ranging from style inconsistencies to critical security vulnerabilities.""]",[],10.1109/APSEC66846.2025.00084,,neutral,,,manual
9ba58b467179543de97021ed63f96993b4f7fbe5,An Empirical Evaluation of Ensemble Models for Python Code Smell Detection,Rajwant Singh Rao; Seema Dewangan; Alok Mishra,2025.0,FSE2014,4,[],[],10.3390/app15137472,,no_context,,,No citation context available
